timestamp,price,quantity,side
1775550406862,68778.80000000,0.00015000,buy
1775550407189,68778.80000000,0.00015000,buy
1775550407560,68778.80000000,0.00181000,buy
1775550407929,68778.80000000,0.00015000,buy
1775550407992,68778.79000000,0.00073000,sell
1775550408172,68778.80000000,0.00054000,buy
1775550408272,68778.80000000,0.00015000,buy
1775550408511,68778.79000000,0.00053000,sell
1775550408516,68778.80000000,0.00008000,buy
1775550408696,68778.80000000,0.00017000,buy
1775550409109,68778.80000000,0.00017000,buy
1775550410502,68778.79000000,0.01440000,sell
1775550410519,68778.79000000,0.00080000,sell
1775550411660,68778.79000000,0.00036000,sell
1775550412093,68778.80000000,0.00153000,buy
1775550412194,68778.79000000,0.00088000,sell
1775550412433,68778.79000000,0.00125000,sell
1775550412522,68778.79000000,0.00387000,sell
1775550413195,68778.79000000,0.00506000,sell
1775550413951,68778.80000000,0.00011000,buy
1775550414042,68778.80000000,0.00040000,buy
1775550414310,68778.79000000,0.00225000,sell
1775550414876,68778.80000000,0.00015000,buy
1775550414986,68778.79000000,0.00339000,sell
1775550415157,68778.79000000,0.00055000,sell
1775550415203,68778.80000000,0.00015000,buy
1775550415666,68778.80000000,0.00015000,buy
1775550415959,68778.80000000,0.00015000,buy
1775550416272,68778.80000000,0.00015000,buy
1775550417115,68778.80000000,0.00018000,buy
1775550417248,68778.80000000,0.00015000,buy
1775550417248,68778.80000000,0.00008000,buy
1775550417248,68778.80000000,0.00015000,buy
1775550417248,68778.80000000,0.00015000,buy
1775550417248,68778.80000000,0.00015000,buy
1775550417248,68778.80000000,0.00008000,buy
1775550417248,68778.80000000,0.00008000,buy
1775550417248,68778.80000000,0.00048000,buy
1775550417248,68778.80000000,0.00015000,buy
1775550417248,68778.80000000,0.00069000,buy
1775550417248,68778.80000000,0.00047000,buy
1775550417248,68778.80000000,0.00047000,buy
1775550417248,68778.80000000,0.00161000,buy
1775550417248,68778.80000000,0.00093000,buy
1775550417248,68778.80000000,0.00027000,buy
1775550417248,68778.80000000,0.00382000,buy
1775550417248,68778.80000000,0.00105000,buy
1775550417248,68778.80000000,0.00186000,buy
1775550417248,68778.80000000,0.00089000,buy
1775550417248,68778.80000000,0.00008000,buy
1775550417248,68778.80000000,0.00008000,buy
1775550417248,68778.80000000,0.00008000,buy
1775550417248,68778.80000000,0.00008000,buy
1775550417248,68778.80000000,0.00316000,buy
1775550417248,68778.80000000,0.00187000,buy
1775550417248,68778.80000000,0.00202000,buy
1775550417248,68778.80000000,0.00008000,buy
1775550417248,68778.80000000,0.00008000,buy
1775550417248,68778.80000000,0.00316000,buy
1775550417248,68778.80000000,0.00149000,buy
1775550417248,68778.80000000,0.00008000,buy
1775550417248,68778.80000000,0.00008000,buy
1775550417248,68778.80000000,0.00008000,buy
1775550417248,68778.80000000,0.00008000,buy
1775550417248,68778.80000000,0.00008000,buy
1775550417248,68778.80000000,0.00008000,buy
1775550417248,68778.80000000,0.00008000,buy
1775550417248,68778.80000000,0.00008000,buy
1775550417248,68778.80000000,0.00316000,buy
1775550417248,68778.80000000,0.00008000,buy
1775550417248,68778.80000000,0.00008000,buy
1775550417248,68778.80000000,0.00008000,buy
1775550417248,68778.80000000,0.00008000,buy
1775550417249,68778.80000000,0.00008000,buy
1775550417249,68778.80000000,0.00008000,buy
1775550417249,68778.80000000,0.00008000,buy
1775550417249,68778.80000000,0.00008000,buy
1775550417249,68778.80000000,0.00008000,buy
1775550417249,68778.80000000,0.00008000,buy
1775550417249,68778.80000000,0.00008000,buy
1775550417249,68778.80000000,0.00008000,buy
1775550417249,68778.80000000,0.00008000,buy
1775550417249,68778.80000000,0.00008000,buy
1775550417249,68778.80000000,0.00008000,buy
1775550417249,68778.80000000,0.00008000,buy
1775550417249,68778.80000000,0.00008000,buy
1775550417249,68778.80000000,0.00008000,buy
1775550417249,68778.80000000,0.00008000,buy
1775550417249,68778.80000000,0.00008000,buy
1775550417249,68778.80000000,0.00008000,buy
1775550417249,68778.80000000,0.00008000,buy
1775550417249,68778.80000000,0.00008000,buy
1775550417249,68778.80000000,0.00008000,buy
1775550417249,68778.80000000,0.00008000,buy
1775550417249,68778.80000000,0.00316000,buy
1775550417249,68778.80000000,0.00316000,buy
1775550417249,68778.80000000,0.00008000,buy
1775550417249,68778.80000000,0.00316000,buy
1775550417249,68778.80000000,0.00008000,buy
1775550417249,68778.80000000,0.00008000,buy
1775550417249,68778.80000000,0.00008000,buy
1775550417249,68778.80000000,0.00008000,buy
1775550417249,68778.80000000,0.00008000,buy
1775550417249,68778.80000000,0.00008000,buy
1775550417249,68778.80000000,0.00008000,buy
1775550417249,68778.80000000,0.00008000,buy
1775550417249,68778.80000000,0.00008000,buy
1775550417249,68778.80000000,0.00316000,buy
1775550417249,68778.80000000,0.00316000,buy
1775550417249,68778.80000000,0.00008000,buy
1775550417249,68778.80000000,0.00316000,buy
1775550417249,68778.80000000,0.00008000,buy
1775550417249,68778.80000000,0.00008000,buy
1775550417249,68778.80000000,0.00008000,buy
1775550417249,68778.80000000,0.00008000,buy
1775550417249,68778.80000000,0.00008000,buy
1775550417249,68778.80000000,0.00008000,buy
1775550417249,68778.80000000,0.00008000,buy
1775550417249,68778.80000000,0.00008000,buy
1775550417249,68778.80000000,0.00008000,buy
1775550417249,68778.80000000,0.00316000,buy
1775550417249,68778.80000000,0.00316000,buy
1775550417249,68778.80000000,0.00008000,buy
1775550417249,68778.80000000,0.00316000,buy
1775550417249,68778.80000000,0.00008000,buy
1775550417249,68778.80000000,0.00008000,buy
1775550417249,68778.80000000,0.00008000,buy
1775550417249,68778.80000000,0.00008000,buy
1775550417249,68778.80000000,0.00008000,buy
1775550417249,68778.80000000,0.00008000,buy
1775550417249,68778.80000000,0.00008000,buy
1775550417249,68778.80000000,0.00008000,buy
1775550417249,68778.80000000,0.00008000,buy
1775550417249,68778.80000000,0.00316000,buy
1775550417249,68778.80000000,0.00316000,buy
1775550417249,68778.80000000,0.00008000,buy
1775550417249,68778.80000000,0.00316000,buy
1775550417249,68778.80000000,0.00008000,buy
1775550417249,68778.80000000,0.00008000,buy
1775550417249,68778.80000000,0.00008000,buy
1775550417249,68778.80000000,0.00008000,buy
1775550417249,68778.80000000,0.00316000,buy
1775550417249,68778.80000000,0.00316000,buy
1775550417249,68778.80000000,0.00316000,buy
1775550417249,68778.80000000,0.00316000,buy
1775550417249,68778.80000000,0.00316000,buy
1775550417249,68778.80000000,0.00316000,buy
1775550417249,68778.80000000,0.00316000,buy
1775550417249,68778.80000000,0.00316000,buy
1775550417249,68778.80000000,0.00316000,buy
1775550417249,68778.80000000,0.00316000,buy
1775550417249,68778.80000000,0.00316000,buy
1775550417249,68778.80000000,0.00316000,buy
1775550417249,68778.80000000,0.00316000,buy
1775550417249,68778.80000000,0.00316000,buy
1775550417249,68778.80000000,0.00316000,buy
1775550417249,68778.80000000,0.00316000,buy
1775550417250,68778.80000000,0.00316000,buy
1775550417250,68778.80000000,0.00316000,buy
1775550417250,68778.80000000,0.00316000,buy
1775550417250,68778.80000000,0.00316000,buy
1775550417250,68778.80000000,0.00316000,buy
1775550417250,68778.80000000,0.00316000,buy
1775550417250,68778.80000000,0.00316000,buy
1775550417250,68778.80000000,0.00121000,buy
1775550417250,68778.80000000,0.00052000,buy
1775550417250,68778.80000000,0.00316000,buy
1775550417250,68778.80000000,0.00316000,buy
